date,tweet,sentiment,saham
"2024-07-28","Sobat BRI Nikmati promo spesial #Promoholic di Kopi Kenangan Heritage. Info lebih lanjut : http:// bbri.id/kopkenheritage 24 … #EDCBRI #QRISBRI #DebitBRI","","bbri"
"2024-07-28","Prospek SAHAM MURAH by technical analysis memiliki fundamental bagus. #ADMR #PNLF #SMRA #BBRI #IHSG #BBNI #BYAN #TLKM #UNVR #ctasaham #saham #idx #Sahammurah #energy #finance #property #oversold #analisateknikal #elliottwavectasaham #belajarsaham #belajartrading #tradingsaham","","bbri"
"2024-07-28","Kapan waktu yg tepat utk beli bbri? Skrg ok g?","","bbri"
"2024-07-28","Lanjutan BBRI, volume kenaikan sebelumnya terlihat bagus, beberapa institusi udah price in. Kenaikan sebelumnya meninggalkan gap yang perlu ditutup","","bbri"
"2024-07-28","Kuda-kuda BRI (BBRI) saat Kredit Macet UMKM Bengkak https:// finansial.bisnis.com/read/20240728/ 90/1786034/kuda-kuda-bri-bbri-saat-kredit-macet-umkm-bengkak?utm_source=dlvr.it&utm_medium=twitter …","","bbri"
"2024-07-28","Top 5 News: Ancang-Ancang BIRD hingga Rekomendasi BBCA, BBRI & BBTN https:// bisnisindonesia.id/article/top-5- news-ancang-ancang-bird-hingga-rekomendasi-bbca-bbri-bbtn?utm_source=dlvr.it&utm_medium=twitter …","","bbri"
"2024-07-28","Top 5 News: Ancang-Ancang BIRD hingga Rekomendasi BBCA, BBRI & BBTN https:// market.bisnis.com/read/20240728/ 7/1786030/top-5-news-ancang-ancang-bird-hingga-rekomendasi-bbca-bbri-bbtn?utm_source=dlvr.it&utm_medium=twitter …","","bbri"
"2024-07-29","5 Kabar Pasar Populer, Bunga The Fed hingga Rekomendasi BBRI","","bbri"
"2024-07-29","sabar juga gua kalo diliat² megang bbri","","bbri"
"2024-07-29","Sobat BRI, Menyala BRI REI Property Expo 2024 telah resmi dibuka Suku Bunga mulai 2,75% Bebas biaya Provisi dan Administrasi Info lebih lanjut kunjungi http:// bbri.id/brireiexpolamp ung … #KPRBRI #MudahCepatPunyaRumah #MenyalaBRIREIpropertyExpo #KPRBRIpropertyexpo","","bbri"
"2024-07-29","Sobat BRI, nikmati promo spesial BRI di chigo flip menggunakan Debit BRI atau QRIS di BRImo. Yuk, ajak bestie kamu buat kunjungi chigo flip dan dapatkan promonya Info selengkapnya di http:// bbri.id/chigo24 #PromoMerchantBRI #Promoholic #BRImo #BRImoMudahSerbaBisa #DebitBRI","","bbri"
"2024-07-29","Kinerja Makin Membaik, Ini Rekomendasi Analis untuk Saham BBRI http:// dlvr.it/TBCHWJ","","bbri"
"2024-07-29","Hari ini gak masuk ya nunggu lagi besok aja, gitu kok repot, semangat ptba, bbri, untr, myor, scma","","bbri"
"2024-07-29","pembelian Offline di Samsung Store By Mitra Hub Indonesia (MHI) dan Nusa Abadi Sukses Artha (NASA). Informasi lengkap dapat akses Link http:// bbri.id/preordersamsun g2024 … . (2)","","bbri"
"2024-07-29","Punya Rencana Pernikahan? Siapkan Mahar dengan Nabung Emas di BRImo! Nabung emas tanpa repot nyimpan fisik, bisa cetak kapan pun butuh. Praktis dan aman untuk hari spesial kamu! Info lebih lanjut kunjungi http:// bbri.id/tabunganemas #TabunganBRI #TabunganBRIPasBuatmu #BRImo","","bbri"
"2024-07-29","Kesabaran adalah milik shareholder BBRI yang nyangkut di atas 5000","","bbri"
"2024-07-29","IHSG Hari Ini Berpeluang Menguat, SMDR, BBRI, dan TINS Bisa Jadi Pilihan http:// dlvr.it/TBBXYk","","bbri"
"2024-07-29","Stock Picks 29 Juli 2024 BBRI Spec Buy dengan support 4670, cut loss jika break di bawah 4580. Jika tidak break di bawah 4670, potensi naik ke 4850-4940 short term. #cgsid #stockpicks #investasi Disclaimer: https:// bit.ly/cgsiid-disclai mer …","","bbri"
"2024-07-29","Trading Idea (29/07/2024) PSAB, HRTA, TLKM, BREN, BRPT, BMRI IHSG Technical View IHSG ditutup naik 0.66% kemarin, dan disertai dengan net buy asing ~523 miliar. Saham yang paling banyak dibeli asing adalah BBCA, ASII, BBRI, TLKM dan AMMN.","","bbri"
"2024-07-29","Akum tipis Tetap up to date follow akun tiktok kita juga ya https:// tiktok.com/@ciptadanablue chip?_t=8oPeCimIqos&_r=1 … #BBCA #AMMN #ISAT #ADRO #MIKA #BBRI #BMRI #BREN #GOTO #TLKM #infosaham #saham #belajarsaham #sahampemula #ciptadana #bluechip #investasi #tradingsaham #investasisaham","","bbri"
"2024-07-29","IHSG Hari Ini Diprediksi Naik, Analis Jagokan Saham BBRI hingga INDF http:// dlvr.it/TBBRr6","","bbri"
"2024-07-30","beli bbri yok","","bbri"
"2024-07-30","Indeks Bisnis-27 Ditutup Melemah Tertekan Saham TLKM, BBRI hingga SMGR https:// market.bisnis.com/read/20240730/ 7/1786730/indeks-bisnis-27-ditutup-melemah-tertekan-saham-tlkm-bbri-hingga-smgr?utm_source=dlvr.it&utm_medium=twitter …","","bbri"
"2024-07-30","shm! EARNINGS SEASON!! BBRI ASII TLKM SMDR ADMF UNTR DMAS BNGA TOTL ANTM","","bbri"
"2024-07-30","bbri :)","","bbri"
"2024-07-30","bbri sejauh ini masih cuan :)","","bbri"
"2024-07-30","Lebih bermanfaat saham BBRI kyknya","","bbri"
"2024-07-30","Ada yg masi hold $BBRI avg 5300 an ga? Shm!","","bbri"
"2024-07-30","Bbri aja entry 4500 nutup gap dulu","","bbri"
"2024-07-30","Saran BBRI aja klo mau long term ya","","bbri"
"2024-07-30","saham lagi pada diskon nihh, mending serok BBRI atau TLKM yahh? shm!","","bbri"
"2024-07-30","SEGINI JUMLAH DIVIDEN KALAU PUNYA Rp1 MILIAR DI 4 BIG BANK Tahun 2024 BBNI 46.700.000 BBRI 48.100.000 BBCA 23.000.000 BMRI 51.100.000","","bbri"
"2024-07-30","Yang Sama dan Beda dari Kinerja BBCA dan BBRI https:// market.bisnis.com/read/20240730/ 192/1786580/yang-sama-dan-beda-dari-kinerja-bbca-dan-bbri?utm_source=dlvr.it&utm_medium=twitter …","","bbri"
"2024-07-30","Pantesan pengaruh di BBRI. Lagi menunggu menyentuh SL","","bbri"
"2024-07-30","Analisis BBRI: https:// bolasalju.id/p/fokus/evalua si-ckpn-bbri/ …","","bbri"
"2024-07-30","Pasca akuisisi PMN dan Pegadaian, bisnis Bank BRI (BBRI) makin berkembang. Segmen baru ini memunculkan faktor risiko sendiri. Fokus Bolasalju telah mengulasnya di analisisi edisi Mei 2024 lalu. Disclaimer: bukan ajakan beli/jual/hold saham.","","bbri"
"2024-07-31","IHSG Diprediksi Fluktuatif, Saham ASII, BRPT dan BBRI Bisa Jadi Pilihan http:// dlvr.it/TBKsXL","","bbri"
"2024-07-31","Yang butuh rangkuman hasil Q2 24 dari emiten yang ada di IHSG. Feel free klik link ini yaa https:// docs.google.com/spreadsheets/d /1yrCRzmI8mtQF_XzMEwx1V1fFg7aaZy97-g-zR7C_R8A/edit?usp=sharing … #IHSG #Saham $BBCA $BBRI $GOTO","","bbri"
"2024-07-31","Investasi bbri","","bbri"
"2024-07-31","Sobat BRI, Bayar PDAM kini tak perlu repot, bisa dilakukan dari mana saja termasuk dari rumah! Simak materi berikut atau kunjungi http:// bbri.id/BRImo-pembayar anPDAM … untuk tahu caranya. Yuk, bayar tagihanmu dengan lancar dan bikin nyaman harimu! #BRImo #BRImoMudahSerbaBisa","","bbri"
"2024-07-31","Kalau buat jangka panjang coba saham aja nder saham nya bbri/bbca","","bbri"
"2024-07-31","Masukin saham BBCA/BBRI terus tinggal tidur. Simpel tapi udah ngalahin obligasi, reksadana, sbn, dll/","","bbri"
"2024-07-31","Bbri lebih menarik","","bbri"
"2024-07-31","BBRI!","","bbri"
"2024-07-31","I hope bali serious si bya naku bbri oba satuu","","bbri"
"2024-07-31","kita usahakan bbri tiap bulan itu","","bbri"
"2024-07-31","Abis kasih bocoran level averaging saham $BBRI di Tele Channel khusus member Pay Once, All Time Access. Monggo yang mau tau, bisa claim membershipnya dengan voucher discount 17% semalam yang gw post.","","bbri"
"2024-07-31","Kemarin masuk lg di $BBRI tapi cuma 20 lot di harga 4730, uang kembalian beli $ASII. Eh dibawa turun","","bbri"
"2024-07-31","Sobat BRI Jangan tunda lagi, investasi propertimu mulai dari sini! Info lebih lanjut kunjungi http:// bbri.id/kprkavling #KPRBRI #MudahCepatPunyaRumah #KPRkavling","","bbri"
"2024-07-31","Prospek IHSG & Saham Pilihan. Link di Youtube Channel CTASAHAM: https:// youtube.com/watch?v=y3qefu hYyRY&t=681s … Reminder: Workshop Online CTASaham Trading Profits By Astrocycle 10 Agustus. Get Cashback Bonus Benefit. #ctasaham #saham #idx #IHSG #LQ45 #AKRA #BBCA #BREN #BBRI #BBNI #ASII #ADRO #TLKM","","bbri"
"2024-07-31","$BBRI gak stabil banget deh, gue bosennn beli itu muluu buat avg down","","bbri"
"2024-07-31","Masa depan keluarga harus menjadi prioritas utama untuk diwujudkan. Pastikan masa depan yang terjaga bersama Asuransi Amora. Info selengkapnya di http:// bbri.id/asuransiamora #MudahBertumbuh #UntukPribadiTerpilih #BRIPrioritas #BancassuranceBRI #AmoraBeriketenangan","","bbri"
"2024-07-31","BBRI Spec Buy dengan area beli di 4670, cutloss jika break di bawah 4600. Jika tidak break di bawah 4600, potensi naik ke 4730-4800 short term.","","bbri"
"2024-07-31","Trading Idea (31/07/2024) BBRI, BMRI, GOTO, MBMA, BRIS, SMDR IHSG Technical View IHSG ditutup turun 0.65% kemarin, dan disertai dengan net sell asing ~863 miliar. Saham yang paling banyak dijual asing adalah BBRI, BMRI, TLKM, BBNI dan BREN.","","bbri"
"2024-08-01","Market mover... Merasa optimis pada model e-moped baru LOBO yang diluncurkan di China Cycle Exhibition. Potensi besar! Nasdaq: $LOBO $IDX: $RALS $IDX: $SIDO $IDX: $SILO $IDX: $SMCB $IDX: $SMGR $IDX: $SMRA #ProductLaunch #Innovation #EVMarket $BBCA $BBRI $BMRI $ASII $UNVR https:// x.com/safarifari2/st /safarifari2/status/1819070964216615194 …","","bbri"
"2024-08-01","4. Awal 2023 aku akan serok banyak saham US, APPL, GOOGL, NVDIA, dsb. di harga yg masih sangat murah. 5. Aku tidak menjual saham-saham blue chip Indoku: BCA, BBRI, di April 2023.","","bbri"
"2024-08-01","Sobat BRI, Jangan lewatkan BrimoworldXperience di Ubud Village Jazz Festival pada 2-3 Agustus 2024! Nikmati sajian musik jazz dan promo spesial dari BRI . Info lebih lanjut: http:// bbri.id/ubudvillagejazz #BRI #BRImoMudahSerbaBisa #BRImoWorldXperience","","bbri"
"2024-08-01","Sobat BRI, Mantep banget deh, kalau mau short escape dari aktivitas sehari-hari tinggal atur perjalanannya lewat Traveloka! Infonya lebih lanjut di http:// bbri.id/promobritravel oka … #BRI #KartuKreditBRI #TerusBukaJalan","","bbri"
"2024-08-01","Sobat BRI, Jelajahi keindahan Jepang dengan Kartu Kredit JCB. Kumpulkan terus poinnya untuk mendapatkan Tiket Perjalanan tak terlupakan ke Negeri Matahari Terbit! Info lebih lanjut : http:// bbri.id/jcbplatinumjap an … #KartuKreditBRI #TerusBukaJalan #JCB #JCBPlatinum","","bbri"
"2024-08-01","Informasi lengkap bisa mengakses http:// bbri.id/kprkavling melalui Browser pilihanmu. Sobat BRI, mohon selalu menjaga kerahasiaan data perbankan seperti PIN, Username, Password, OTP, QLola IB Token, dan 3 digit angka di balik Kartu Debit. (5)","","bbri"
"2024-08-01","- Tujuan pembiayaan untuk pembelian tanah yang akan dibangun hunian dengan legalitas Sertifikat Hak Milik (SHM). Informasi lengkap bisa mengakses http:// bbri.id/kprkavling melalui Browser pilihanmu. (3)","","bbri"
"2024-08-01","Informasi lengkap bisa mengakses http:// bbri.id/kprkavling melalui Browser pilihanmu. Sobat BRI, mohon selalu menjaga kerahasiaan data perbankan seperti PIN, Username, Password, OTP, QLola IB Token, dan 3 digit angka di balik Kartu Debit. (2)","","bbri"
"2024-08-01","SWING: periode 01 Juli 2024-01 Agustus 2024: Harga v. CUTE: portofolio warteg saham BY JO ot C: ades, admr, adro, amrt, arto, bbca, bbri, BLTA, bnii, BREN, bumi, byan, cleo, DSSA, elsa, excl, goto, hero, imas, indy, JSMR, kaef, kija, laju, MAPI, masa, midi, myor, pgeo,sido, tlkm:","","bbri"
"2024-08-01","Hai Sobat BRI, terima kasih atas ketertarikannya terhadap program KPR BRI. Kami sampaikan program BRI REI Property Expo Lampung berlangsung dari tanggal 29 Juli - 4 Agustus 2024 ya. Informasi lengkap bisa mengakses http:// bbri.id/kprkavling melalui Browser pilihanmu. (1)","","bbri"
"2024-08-01","Tips buat sobat BRI yang suka belanja, yuk kelola keuangan kamu pake fitur catatan keuangan di BRImo dan jangan lupa untuk disiplin nabung di Tabungan BRI Info lebih lanjut kunjungi http:// bbri.id/TabunganBRI dan http:// bbri.id/aturkeuangann #TabunganBRI #TabunganBRIPasBuatmu #BRImo","","bbri"
"2024-08-01","kira kira kapan ya BBRI akan tembus diangka 5000an lagi? shm!","","bbri"
"2024-08-01","Hai Sobat BRI, terima kasih atas ketertarikannya terhadap program KPR BRI. Kami sampaikan jangka waktu kredit KPR BRI hingga 25 tahun ya. Informasi lebih lanjut dapat akses http:// bbri.id/brireiexpolamp ung/ … melalui Browser pilihanmu. (1)","","bbri"
"2024-08-01","saham bank lain meroket. bbri masih di tempat","","bbri"
"2024-08-01","Hai Sobat BRI, terima kasih atas minatnya terhadap Pinjaman BRI. Kami informasikan untuk periode program tersebut dari 29 Juli s/d 4 Agustus 2024 ya. Informasi selengkapnya dapat mengunjungi Website kami di http:// bbri.id/brireiexpolamp ung … (1)","","bbri"
"2024-08-01","Hai Sobat BRI, terima kasih atas antusiasmenya terhadap program Bank BRI. Terkait brosur serta simulasi KPR BRI, Sobat BRI dapat mengunjungi dan bertemu dengan pihak Marketing langsung di kantor BRI ya. Informasi lebih lanjut silakan akses http:// bbri.id/brireiexpolamp ung … . (1)","","bbri"
"2024-08-01","Hai Sobat BRI, terima kasih atas ketertarikannya terhadap program KPR BRI. Tidak ada ya, program KPR Kavling Siap Bangun BRI dapat diajukan untuk lokasi seluruh Indonesia. Informasi lengkap bisa mengakses http:// bbri.id/kprkavling melalui Browser pilihanmu. (1)","","bbri"
"2024-08-01","Hai Sobat BRI, terima kasih atas antusiasmenya terhadap program Bank BRI. Tentu bisa. Sobat BRI dapat mengunjungi dan bertemu dengan pihak Marketing langsung di kantor BRI. Informasi lebih lanjut silakan akses http:// bbri.id/brireiexpolamp ung … . (1)","","bbri"
"2024-08-01","BBNI belum rilis laporan keuangan, ada apa kira-kira? BBCA, BBRI, dan BMRI sudah.","","bbri"
"2024-08-01","Informasi lebih lanjut silakan akses http:// bbri.id/brireiexpolamp ung … . (2)","","bbri"
"2024-08-01","Informasi lebih lanjut dapat akses http:// bbri.id/brireiexpolamp ung/ … melalui Browser pilihanmu. Sobat BRI, mohon selalu menjaga kerahasiaan data perbankan seperti PIN, Username, Password, OTP, QLola IB Token, dan 3 digit angka di balik Kartu Debit. (2)","","bbri"
"2024-08-01","Hai Sobat BRI, terima kasih atas ketertarikannya pada program Bank BRI. Ada ya. Sobat BRI, dapat melakukan pengajuan KPR dengan usia minimal 21 tahun atau sudah menikah. Informasi lebih lanjut dapat diakses Website http:// bbri.id/kprkavling melalui Browser pilihanmu. (1)","","bbri"
"2024-08-01","Kembali Ditunjuk Jadi Bank Administrator RDN, BBRI Siap Tingkatkan Nasabah Baru http:// dlvr.it/TBLMd5","","bbri"
"2024-08-01","Informasi lebih lanjut dapat diakses melalui http:// bbri.id/brireiexpolamp ung/ …. Sobat BRI, mohon selalu menjaga kerahasiaan data perbankan seperti PIN, Username, Password, OTP, QLola IB Token, dan 3 digit angka di balik Kartu Debit. (2)","","bbri"
"2024-08-01","Hai Sobat BRI, terima kasih atas ketertarikannya terhadap program BRI. Kami sampaikan Program Kavling Siap Bangun akan diselenggarakan di Mall Boemi Kedaton, Lampung ya. Informasi lebih lanjut dapat diakses melalui http:// bbri.id/brireiexpolamp ung … . (1)","","bbri"
"2024-08-01","Periode Program tersebut berlaku sejak 1 Juli - 30 September 2024. Informasi lengkap bisa mengakses http:// bbri.id/kprkavling melalui Browser pilihanmu. (4)","","bbri"
"2024-08-01","Hai Sobat BRI, terima kasih atas ketertarikannya terhadap produk BRI. Silakan melakukan pendaftaran Asuransi Amora dengan menghubungi layanan BRILife Call di 1500087. Informasi lengkap bisa mengakses http:// bbri.id/asuransiamora melalui Browser pilihanmu. (1)","","bbri"
"2024-08-01","yaitu manfaat pembayaran uang pertanggungan ketika meninggal dunia, serta manfaat lainnya yaitu nilai tunai dan manfaat akhir asuransi. Informasi lengkap bisa mengakses http:// bbri.id/asuransiamora melalui Browser pilihanmu. (2)","","bbri"
"2024-08-01","4. Manfaat akhir asuransi sebesar 200% Uang Pertanggungan. 5. Pembayaran manfaat pengunduran diri dalam pertanggungan asuransi. Informasi lengkap bisa mengakses http:// bbri.id/asuransiamora melalui Browser pilihanmu. (2)","","bbri"
"2024-08-01","Trading Idea (01/08/2024) BBCA, TLKM, AMMN, ELSA, CPIN, TINS IHSG Technical View IHSG ditutup naik 0.19% kemarin, tapi disertai dengan net sell asing ~147 miliar. Saham yang paling banyak dijual asing adalah BBRI, BMRI, TPIA, BBNI dan TLKM.","","bbri"
"2024-08-02","Sobat BRI, Tidak perlu takut lagi menghadapi masa pensiun. Mulailah sejak dini untuk mempersiapkan hari tua yang kamu rencanakan dengan daftar Brifine by DPLK BRI di BRImo. Info lebih lanjut : http:// bbri.id/BRIFINE-DPLKBRI #KreditBriguna #Brifine #DPLK #CepatDanMudah","","bbri"
"2024-08-02","bentar lg bbri naik lg kok bang, semangat bang","","bbri"
"2024-08-02","Kuda-kuda BRI (BBRI) saat Kredit Macet UMKM Bengkak","","bbri"
"2024-08-02","kalau sanggup hold minus 16% dalam satu waktu silahkan dicoba bbri nder, tapi jujur aja bbca punya probabilitas lebih bagus (kamu seharusnya gak rugi kalau hold long term)","","bbri"
"2024-08-02","Informasi lengkap dapat akses melalui Website http:// bbri.id/samsungbricc/. Sobat BRI, mohon selalu menjaga kerahasiaan data perbankan seperti PIN, Username, Password, OTP, QLola IB Token, dan 3 digit angka dibalik Kartu Kredit. (2)","","bbri"
"2024-08-02","punya dana 10jt enak nya all in kemana ya? rencana untuk long trem. apakah BBRI masih oke di harga segini? shm!","","bbri"
"2024-08-02","gaizz, yang pakai qris tapi gamau pake mesin edc, boleh banget donlod brimerchant yaa!! cocok buat segala jenis toko bahkan olshop juga sabii! gas mumpung ada promo http:// bbri.id/mdrqris","","bbri"
"2024-08-02","Hai Sobat BRI, Kali ini BRI mengunjungi salah satu show unit developer rekanan BRI yaitu http:// srimulyo.garden di Menyala BRI REI Property Expo Lampung 2024. Info detail di: http:// bbri.id/brireiexpolamp ung … #KPRBRI #MudahCepatPunyaRumah #MenyalaBRIREIpropertyExpo #KPRBRIpropertyexpo","","bbri"
"2024-08-02","Sobat BRI Nikmati promo spesial #Promoholic di Grand Lucky. Info lebih lanjut : http:// bbri.id/grandlucky24 #EDCBRI #QRISBRI #KartuKreditBRI #DebitBRI","","bbri"
"2024-08-02","Sobat BRI Nikmati promo spesial #Promoholic di Informa Anniversary. Info lebih lanjut : http:// bbri.id/informaanniver sary … #EDCBRI #KartuKreditBRI #DebitBRI #QRISBRI","","bbri"
"2024-08-02","E-bike Nasdaq: $LOBO diproduksi dengan kontrol kualitas ketat dan efisiensi operasional tinggi. #NasdaqLOBO $IDX $BBRI #ToTheMoon $PINS $DOCU $BYND $SPOT $UBER $LYFT #TimnasDay #GalaxyZFlip6 #Senin $BNTX $CVAC $MRNA $BNTX #kitajuaranya #Remaja #REVELINGinRV10VE","","bbri"
"2024-08-02","DPK BRI (BBRI) Tumbuh 11,61 Persen, Capai Rp1.389,6 Triliun di Kuartal II-2024","","bbri"
"2024-08-02","terpantau masih nyangkut di bbri dividen besarmu itu gak nutup merah di sahamku bg","","bbri"
"2024-08-02","IHSG Dibuka Anjlok, Saham Bank Jumbo BBRI, BBCA, hingga AMMN Laris https:// market.bisnis.com/read/20240802/ 7/1787629/ihsg-dibuka-anjlok-saham-bank-jumbo-bbri-bbca-hingga-ammn-laris?utm_source=dlvr.it&utm_medium=twitter …","","bbri"
"2024-08-02","klola trad1nk zsaham : portofolio warteg saham BY JO ot B: 02 Agustus 2024: mtel, bren, bbri, arto, amrt, admr:","","bbri"
"2024-08-02","Stock Picks 2 Agustus 2024 BBRI Spec Buy dengan support 4660, cut loss jika break di bawah 4570. Jika tidak break di bawah 4660, potensi naik ke 4840-4930 short term. #cgsid #stockpicks #investasi Disclaimer: https:// bit.ly/cgsiid-disclai mer …","","bbri"
"2024-08-02","Sobat BRI, Apapun profesinya, kamu tetap bisa lakukan banyak hal dan memenuhi semua kebutuhan transaksi finansialmu dengan cepat dan mudah hanya dari satu aplikasi. Info lebih lanjut: https:// bbri.id/payrollbri #BRI #BRImo #KreditBriguna #MudahdanCepat","","bbri"
"2024-08-02","Pagi. Semalam indeks bursa AS melemah setelah pengumuman data lapangan kerja yang lemah. Dow -1,2%, SP -1,37%, dan Nasdaq -2,3%. Kemarin IHSG menguat 0,97% ke 7325 dipimpin saham BMRI (+5,5%), BBRI (+1,7%), dan BBCA (+1%). Hari ini cum date dividen interim AKRA (Rp 50).","","bbri"
"2024-08-02","IHSG Diprediksi Melemah, Analis Rekomendasikan Saham BBRI hingga TLKM http:// dlvr.it/TBNLHt","","bbri"
"2024-08-03","Hai Sobat BRI, terima kasih atas antusiasmenya. Benar ya. Kami informasikan program berlaku hanya untuk Kartu Kredit BRI JCB ya. Informasi selengkapi bisa mengunjungi Website http:// bbri.id/jcbplatinumjap an …. (1)","","bbri"
"2024-08-03","Hai Sobat BRI, terima kasih atas ketertarikannya terhadap Pinjaman KPR BRI. Tidak ya. Kami informasikan program ini bisa diajukan untuk nasabah Bank BRI atau belum menjadi Nasabah BRI. Informasi selengkapnya bisa mengunjungi Website http:// bbri.id/brireiexpolamp ung … . (1)","","bbri"
"2024-08-03","Hai Sobat BRI, terima kasih atas antusiasmenya terhadap program Bank BRI. Terkait kriteria tersebut, Sobat BRI dapat mengunjungi dan bertemu dengan pihak Developer ya. Informasi lebih lanjut silakan akses http:// bbri.id/brireiexpolamp ung … . (1)","","bbri"
"2024-08-03","Hai Sobat BRI, terima kasih ketertarikannya terhadap produk Pinjaman BRI. Terkait simulasi cicilan KPR BRI, Sobat BRI dapat mengunjungi dan bertemu dengan pihak Marketing langsung di kantor BRI ya. Informasi lebih lanjut silakan akses http:// bbri.id/brireiexpolamp ung … . (1)","","bbri"
"2024-08-03","Informasi lebih lanjut dapat diakses melalui http:// bbri.id/brireiexpolamp ung … . Sobat BRI, mohon selalu menjaga kerahasiaan data perbankan seperti PIN, Username, Password, OTP, QLola IB Token, dan 3 digit angka di balik Kartu Debit. (2)","","bbri"
"2024-08-03","IHSG Menguat 0,27% Sepekan, BBCA & BMRI Ada Net Buy Asing, BBRI & BBNI Dijual Asing http:// investasi.kontan.co.id/news/ihsg-meng uat-027-sepekan-bbca-bmri-ada-net-buy-asing-bbri-bbni-dijual-asing … #IHSG","","bbri"
"2024-08-03","Bahas soal saham big bank, BMRI,BBRI, BBCA, dan BBNI sudah dari pertengahan bulan 6 mereka bullish. Pertengahan bulan 7 lebih slow, jadi kemungkinan pertengahan bulan 8 atau awal bulan 9 big bank akan mulai naik lagi. Let see yah. Yg potensi bgt BMRI dan BBCA utk lanjut naik","","bbri"
"2024-08-03","3. Rating & Review BRImo. Informasi lebih lanjut dapat akses Link berikut http:// bbri.id/ubudvillagejazz . Sobat BRI, mohon selalu menjaga kerahasiaan data perbankan seperti PIN, Username, Password, OTP, QLola IB Token, dan 3 digit angka di balik Kartu Debit. (2)","","bbri"
"2024-08-03","Beli saham BBRI, PTBA, BMRI","","bbri"
"2024-08-03","Sobat BRI, Jangan lewatkan promo menarik BRImo buat bisa dapetin Voucher Belanja di event JCORUN 2024 tanggal 4 Agustus 2024! Pastikan persiapan fisik dan outfit supaya nyaman running bareng bestie kamu Detail promo menariknya disini ya http:// bbri.id/brimojcorun #Promoholic","","bbri"
"2024-08-03","Kalau mau tau efek penurunan suku bunga the fed sejak 1998 sampai sekarang, kamu bisa baca selengkapnya di sini: https:// mikirduit.com/fakta-4-period e-penurunan-suku-bunga-the-fed-tanda-saham-lanjut-naik/ … random tag: $BBRI $ADRO $BMRI $TLKM $PTBA","","bbri"
"2024-08-03","Bursa Sepekan: Investor Asing Kompak Jual Saham BBRI Hingga GOTO, BCA Diborong http:// dlvr.it/TBR39f","","bbri"
"2024-08-03","Sobat BRI, Wawancara beasiswa jadi lebih pede dengan persiapan yang matang, salah satunya outfit. Dapetin look yang formal dan profesional lebih mudah dengan promo dari BRI Touch Shopee! Info lebih lanjut http:// bbri.id/britouchshopee #BRI #KartuKreditBRI #BRITouch #TerusBukaJalan","","bbri"
"2024-08-04","sudah kubilang serok $BBRI, bunga fed turun, $BBRI otw 6000 akhir Q3","","bbri"
"2024-08-04","Brand Value Bank BRI (BBRI) Melesat Jadi USD11,25 Miliar di 2024","","bbri"
"2024-08-04","Prospek 14 Saham secara technical (#ADRO #AMMN AMRT ASII #BBCA #BBRI BBNI #BMRI #BREN ICBP MDKA #PGAS #TLKM TPIA) & IHSG + ACES AMAR AKRA ARTO EMTK PTBA SMSM SMDR. #ctasaham #saham #idx #IHSG #Wallstreet #dollar #gold #coal #bitcoin #astrocyclectasaham #elliottwavectasaham","","bbri"
"2024-08-05","Ga main saham. Tapi kalo IHSG <7k menarik buat serok bank. #BBRI 8k","","bbri"
"2024-08-05","Trading Idea (06/08/2024) KLBF, AMRT, EMTK, BMRI, AMMN, MAPI IHSG Technical View IHSG ditutup turun 3.40% kemarin, dan disertai dengan net sell asing ~605.94 miliar. Saham yang paling banyak dijual asing adalah BBCA, BBRI, TPIA, BREN, dan AKRA.","","bbri"
"2024-08-05","Bbri,ASII sama BNGA","","bbri"
"2024-08-05","Shm! Saham mana yg bagus di serok mumoung lg drop BBRI ANTM ASII BNGA","","bbri"
"2024-08-05","Gw minus seharga iphone 11 64gb di BBRI","","bbri"
"2024-08-05","Santai dikit aja. BBRI tunggu sampai di 4280-4350, BMRI tunggu di 6100-6200, BBNI tunggu dibawah 4000. Itu based on chart sih, klo ternyata trjadi potongan bunga Fed gede2an bisa2 dana asing keluar dr sana, yg ketiban rejeki disini, bs gerakin saham2 bigbank naik lbh cepat.","","bbri"
"2024-08-05","Minusnya sama di bbri","","bbri"
"2024-08-05","BBRI boleh tuh diserok","","bbri"
"2024-08-05","bbri gacor juga loh kak","","bbri"
"2024-08-05","BBRI balik ke 4100 bentar boleh ga","","bbri"
"2024-08-05","BBRI , PTBA ku masih ijo","","bbri"
"2024-08-05","Gue beli BBRI dari harga 2600, diemin aje udahhh","","bbri"
"2024-08-05","Bbri aja yang bagus.","","bbri"
"2024-08-05","B aja ngeliat saham yg turun, w dah trauma gegara bbri asii untung w kaga pernah naroh saham lagi","","bbri"
"2024-08-05","BBRI / BBCA","","bbri"
"2024-08-05","Udah siap siap OP BBRI di 4.630 waktu start day di 4.740 eh pas udah Buy di 4.630 keluar market bentar malah ke 4.550 anjir lah.","","bbri"
"2024-08-05","BBRI turun juga kah","","bbri"
"2024-08-05","Saatnya belii bbri lets go","","bbri"
"2024-08-05","Besok serok bbri sabi kali ya","","bbri"
"2024-08-05","Hrum, bumi, baut cut loss ajah. Antm, anggap ajah balik modal dari dividend. Bbri hold ajah","","bbri"
"2024-08-05","aku hindarin bank soalnya jadi ga ikut ke bbca atau bbri selain itu ada yg bagus buat dipantau ga kakk?","","bbri"
